7,751,752,26
11,3630,162,87
7,760,717,83
69,3866,597,101
72,214,566,20
118,13518,273,21
10,3462,747,116
302,9530,613,88
9,19991,962,104
7,2199,921,82
8,4781,295,86
294,11770,1182,41
8,775,586,19
7,1755,388,109
11,6659,508,100
7,693,871,86
9,1684,178,295
24,5076,88,215
8,868,694,99
14,14014,999,58
13,46,1024,90
22,57,848,108
12,0,523,85
221,1445,279,92
69,24087,689,22
9,8749,621,128
12,0,795,102
13,1757,694,90
6,20897,401,17
112,15186,567,18
15,8,70,89
17,2002,81,170
13,709,434,65
114,3465,376,105
18,6570,655,93
206,15626,206,98
12,0,928,90
187,6693,495,88
13,30,700,93
69,23319,476,18
9,4627,123,187
180,10110,118,186
8,3132,306,60
9,28,557,100
10,22426,69,218
8,43,103,204
13,0,777,101
76,1005,957,73
9,34,761,98
9,701,91,116
15,1442,804,102
69,3322,418,89
7,0,224,87
64,0,119,147
14,1343,627,21
76,136,820,94
10,506,315,101
12,55,893,22
9,832,296,37
292,4742,308,94
302,9536,398,101
13,487,549,93
112,15247,746,36
9,2056,653,25
13,35,306,186
8,103,418,91
7,1815,384,15
64,0,651,104
12,1909,167,109
11,4781,400,95
22,6416,521,85
6,20474,793,69
15,1232,136,226
64,0,397,189
9,423,112,202
28,1255,761,107
10,328,1082,102
9,1560,586,52
11,66,993,212
14,1884,353,106
13,36,127,183
8,4892,288,80
31,15337,907,86
10,24261,1008,97
11,127,464,17
13,53,992,157
10,21617,706,105
22,50,356,92
7,0,553,113
7,65,815,99
9,7956,404,97
22,1342,297,109
220,1970,807,113
14,2546,853,102
9,0,141,175
14,3158,867,92
11,6553,867,96
15,22619,497,95
31,1502,460,93
9,10243,493,172
7,1679,787,121
13,958,90,213
69,24087,579,19
12,2941,1001,103
7,4558,685,21
112,7704,472,172
8,24894,400,139
273,22,749,93
72,0,85,249
76,8,322,95
84,21586,672,189
376,8309,47,285
10,5320,701,153
16,144,393,97
13,988,517,46
221,734,86,108
8,5415,605,93
12,685,1113,28
8,19376,561,18
7,0,681,109
8,106,1053,109
10,35,1041,93
13,8,36,21
8,598,519,87
9,1460,487,93
22,997,614,64
60,2900,1132,126
8,46,946,111
9,0,632,94
14,1671,904,84
118,14065,627,106
13,41,88,187
7,46,889,105
13,3406,318,158
64,997,518,95
16,5245,313,87
14,1379,676,92
88,18213,331,76
13,2242,718,94
9,19933,1263,181
21,7660,416,23
15,0,256,89
7,6736,781,108
21,1816,389,91
7,24014,378,19
7,4533,197,106
12,83,358,95
6,1364,922,46
22,64,675,160
88,5194,509,81
12,5342,782,102
36,2634,529,100
69,23221,421,85
9,1476,1089,92
9,1493,755,27
8,29,982,102
10,5990,507,73
60,2467,81,100
17,982,414,87
9,1061,604,94
12,63,611,86
112,15250,283,109
15,23260,495,18
8,24098,569,111
16,62,655,132
10,114,947,107
56,1991,193,108
17,0,77,303
10,18800,690,21
28,930,148,216
8,131,826,99
15,22635,605,94
84,20715,136,142
72,304,310,23
13,227,519,104
76,758,577,95
11,56,195,74
302,10666,538,94
7,4558,496,90
9,544,421,115
8,2146,805,97
187,7648,202,101
8,4775,405,87
11,6659,907,105
9,368,100,216
10,24423,669,91
14,12903,504,158
19,881,563,98
9,12,471,91
22,1073,752,85
7,31,269,135
87,6354,809,66
11,53,1014,98
21,7802,890,84
11,111,899,88
10,15100,918,46
15,44,617,103
9,4071,516,99
10,157,153,100
9,151,358,92
72,58,515,97
15,1568,929,110
10,35,676,102
11,4009,280,105
34,2331,536,112
13,1047,692,21
7,543,724,91
8,184,713,94
76,9,419,97
7,18910,273,102
14,13996,33,169
15,2066,613,99
8,24689,45,152
36,2634,803,130
10,18715,90,134
172,22361,479,98
28,24619,70,238
14,55,615,117
7,2880,110,222
9,927,377,102
7,1526,617,107
9,117,928,94
9,5285,378,96
8,773,599,16
84,20295,83,108
17,0,861,101
14,3158,669,88
14,1340,288,81
11,4781,307,88
9,155,673,89
7,184,37,172
8,16,250,73
114,3390,948,98
10,23332,251,108
16,4949,181,196
13,1476,276,95
10,5475,524,72
7,61,1134,102
8,943,503,106
7,1483,485,80
17,14306,786,90
14,1879,206,106
12,5342,569,117
10,46,909,198
7,2051,879,72
69,3691,599,81
14,2841,976,99
292,4903,721,126
8,0,79,184
15,74,114,173
13,2839,302,89
16,2,27,104
14,24137,720,91
17,7085,488,16
15,1141,1176,119
8,1104,749,86
9,4713,324,172
17,0,331,109
10,48,86,63
164,9527,971,121
13,2328,88,295
11,6988,276,85
14,3019,714,105
7,4037,1262,121
11,2693,559,120
8,0,155,193
10,33,321,172
9,4253,333,82
7,18181,723,92
8,19558,587,151
112,15657,708,105
302,9469,846,94
8,20560,111,191
22,5743,297,122
18,1914,479,108
84,20715,283,104
88,22973,866,102
7,2949,812,108
8,3738,322,86
9,0,717,106
7,2647,591,94
31,17071,87,116
84,21542,785,28
12,0,590,93
667,16482,681,18
8,60,330,77
15,47,654,83
13,1277,720,183
15,136,1094,85
667,14375,1168,170
9,20669,670,18
8,0,543,89
54,0,1235,107
206,15615,550,86
11,1255,983,45
10,787,281,16
15,22761,882,82
199,2521,86,107
9,1348,788,93
8,914,99,104
7,7235,512,86
112,16503,770,84
88,18708,286,89
7,61,627,95
35,3428,404,102
16,0,648,78
13,6,560,16
8,90,708,101
7,1755,581,114
14,55,697,109
7,48,767,168
88,22243,577,62
8,914,514,91
69,3691,93,116
292,4600,924,113
17,0,520,102
25,482,514,104
48,6595,288,97
28,930,519,87
71,14180,755,103
7,6302,689,22
8,242,457,110
12,22,862,114
88,5204,381,22
9,2073,636,73
8,118,411,105
12,109,631,87
24,5622,437,53
11,4677,788,49
18,7327,496,96
8,0,404,88
11,2745,833,89
7,43,694,87
9,1654,402,111
13,87,36,55
10,24250,873,83
17,3875,991,98
199,2134,804,113
220,2743,771,117
10,4486,197,91
10,14417,417,86
13,640,516,89
7,43,300,193
303,9476,435,62
31,1885,293,19
11,56,544,106
15,1418,916,89
9,877,39,173
283,1699,977,80
8,9,363,22
8,969,383,18
187,6788,90,104
88,18816,720,92
9,4,216,29
8,37,1006,131
10,6641,431,81
11,4353,510,95
8,1998,725,85
11,12,339,23
10,29,355,188
24,4906,782,17
8,575,374,95
7,22991,505,95
18,2474,485,16
273,30,495,113
7,629,854,57
17,982,278,103
11,6889,937,46
8,2952,635,99
376,7820,333,94
8,18778,1207,101
112,16590,415,94
303,8842,567,160
9,377,976,92
28,1255,364,127
10,1274,304,21
22,5745,530,151
17,13107,336,87
12,205,1070,70
110,66,676,109
13,1001,625,92
6,20897,528,85
14,1283,421,83
10,2,756,90
76,407,606,90
9,947,75,109
9,2208,98,169
31,18097,915,88
7,24641,462,111
14,3517,397,97
87,6362,879,124
7,779,894,111
11,5958,1010,56
36,2101,1076,179
60,2900,248,194
9,0,400,90
287,6784,387,102
16,0,442,77
172,23293,387,89
88,5473,582,114
9,214,557,85
17,0,562,124
25,167,117,183
9,21,119,257
10,6864,402,90
8,1974,455,112
11,0,898,102
16,4062,30,86
64,0,817,101
273,73,176,90
136,21,239,35
11,4977,965,102
7,2468,393,25
112,16101,590,21
10,3462,871,65
7,1011,927,89
74,605,445,22
23,12837,288,79
88,23030,661,29
17,13698,1005,85
13,3689,876,96
6,844,494,90
11,897,777,23
12,87,802,88
7,1367,799,91
13,33,927,86
7,17839,401,74
16,0,159,28
199,2672,596,84
172,23437,426,69
16,46,147,177
11,36,837,93
14,4471,561,102
180,10073,191,107
16,965,688,91
54,14,48,99
8,1916,495,89
7,50,636,50
10,1108,253,112
10,36,558,125
6,985,495,109
9,935,712,112
292,5404,554,99
13,1381,973,107
172,23997,390,95
31,16942,441,93
69,3364,618,82
292,4945,570,106
84,21607,1295,93
21,21945,106,187
9,1398,105,191
14,960,390,96
15,146,751,98
87,5967,88,99
206,15630,395,111
17,886,848,48
199,2673,501,93
25,167,393,92
7,0,431,85
17,6416,93,78
12,3759,192,183
23,12683,574,97
14,55,827,67
25,466,304,66
27,0,741,19
7,120,970,109
7,775,57,227
8,560,408,82
10,0,861,111
19,47,783,91
10,23,616,113
11,4430,167,114
86,1309,803,169
164,9559,914,121
7,1727,945,90
10,6914,296,87
9,0,886,115
7,17007,511,96
11,19502,97,75
10,27,962,106
9,1704,473,86
11,20405,795,21
8,564,829,159
7,73,1053,54
26,4275,306,55
9,108,76,197
8,379,497,89
10,21682,74,101
9,374,115,202
187,6977,322,89
10,5990,922,69
14,3635,843,97
9,28,810,119
199,2612,991,133
13,448,341,90
9,0,796,92
10,18715,612,102
87,6590,689,94
180,9747,471,97
9,1276,972,133
9,4377,689,16
8,1484,258,204
23,11866,587,64
7,44,42,305
10,1545,669,92
76,1985,858,41
13,87,1032,161
7,24016,1001,69
376,8309,525,113
48,6560,781,95
13,2242,500,21
7,1356,284,100
8,944,183,173
10,873,696,86
7,1034,698,94
34,2612,981,182
9,114,851,91
7,1747,510,97
9,1497,72,202
17,1776,408,86
7,1272,66,93
8,43,419,95
220,2781,586,126
10,24594,995,97
13,7159,191,95
10,5978,102,177
187,6650,795,93
16,59,1039,138
18,1543,482,23
8,1067,469,97
8,29,39,93
118,13996,418,87
17,6527,478,78
667,14253,383,88
199,1669,904,105
13,36,640,73
8,0,52,193
199,2660,310,101
11,2509,1206,121
7,0,710,93
7,1367,774,21
11,128,440,72
12,81,587,50
10,705,734,94
9,19991,480,105
19,22484,696,93
10,5896,779,108
9,2050,489,28
24,4531,987,123
13,2930,518,90
11,9331,292,16
21,1437,850,47
20,411,78,99
7,23249,504,82
8,1792,617,189
9,716,799,97
118,13667,785,87
8,60,937,98
21,22075,742,78
8,19102,677,100
14,3708,989,97
11,30,957,183
9,944,815,92
9,22599,530,82
8,955,28,178
87,6819,307,97
11,6599,1070,96
31,2576,931,49
14,0,633,108
8,6410,95,105
10,323,1041,105
84,21085,586,88
17,4800,985,112
88,22245,889,103
14,23166,384,17
13,0,1049,99
9,75,1232,116
74,379,776,95
11,41,69,159
7,1920,705,93
9,3025,433,61
199,774,506,95
86,545,904,100
8,668,291,98
17,4406,308,88
287,6092,858,98
11,52,386,247
10,18792,317,88
8,35,210,197
16,47,1074,98
9,75,367,149
21,22199,582,17
283,2538,421,51
7,7477,774,105
16,176,524,88
7,981,959,106
19,28,661,186
11,3229,597,22
13,8276,25,188
16,965,376,24
19,5289,399,92
17,41,662,101
86,18246,514,80
8,36,836,82
10,539,492,85
6,1627,728,95
11,5958,757,110
11,9046,110,176
302,9469,151,135
172,23233,735,58
10,15,524,102
199,2613,703,165
11,3347,822,80
10,1273,723,155
14,35,528,95
7,25126,607,92
28,1062,415,58
12,2009,177,208
10,43,816,175
10,487,453,82
12,938,314,95
17,0,726,53
11,24,173,60
11,0,790,108
9,0,729,91
110,65,800,87
12,2941,685,128
56,1477,289,92
199,837,512,99
71,16571,899,85
10,20,158,183
31,14888,82,102
112,15710,774,93
10,0,524,90
7,629,378,127
302,10656,682,17
8,5468,971,94
13,1676,1218,105
