9,7,74,8
10,4,62,7
7,5,44,3
23,4,96,7
10,7,66,6
12,4,33,15
9,3,44,8
6,11,40,13
11,6,109,5
12,5,54,4
8,2,26,4
15,5,75,2
95,11,36,8
12,7,60,5
14,7,45,6
7,2,45,9
8,6,66,7
9,4,64,23
8,2,83,8
7,5,57,3
14,6,68,17
10,8,58,4
10,8,77,9
15,3,90,8
7,4,59,3
15,4,68,3
14,6,60,17
9,9,36,10
8,5,39,3
7,5,64,5
35,6,58,7
8,6,21,8
13,5,74,2
10,7,63,5
10,5,77,4
12,5,68,3
8,4,61,11
7,5,51,17
14,4,89,4
11,3,29,3
10,7,29,17
13,3,53,8
11,3,222,3
11,9,40,3
8,6,75,2
9,7,151,2
62,7,36,27
35,21,85,10
8,4,68,2
18,5,52,7
15,6,127,9
27,3,64,37
12,5,122,78
6,9,30,4
10,5,66,2
192,4,65,2
62,6,67,3
9,2,27,3
13,14,139,5
10,4,86,2
11,7,95,3
9,9,51,48
9,5,58,2
11,1,24,9
11,20,54,26
11,11,61,14
12,3,38,5
12,6,84,35
13,5,31,6
35,21,113,5
15,5,83,4
36,5,64,6
14,4,153,50
18,4,50,8
9,2,65,12
12,6,29,6
11,3,53,15
9,4,55,4
34,6,172,5
12,4,68,5
13,7,41,10
7,3,89,6
13,4,41,7
11,3,107,10
10,5,111,7
8,4,66,4
10,7,95,4
10,4,85,2
10,5,39,9
32,7,88,7
12,5,24,4
8,6,58,4
24,6,26,6
10,7,60,5
9,4,39,2
7,5,62,3
7,5,65,2
13,4,55,3
10,3,64,54
15,6,75,6
8,6,57,3
14,3,303,2
10,6,79,3
10,5,41,8
11,9,71,5
8,4,61,10
12,7,50,15
13,2,57,5
11,7,107,6
11,5,30,22
10,9,57,7
14,4,71,25
10,6,35,2
9,3,43,13
10,7,48,7
10,11,91,5
7,5,56,3
11,7,45,11
8,6,78,3
9,15,147,4
11,2,71,12
10,5,118,7
19,7,69,40
15,5,157,7
10,4,56,3
13,4,95,2
10,5,48,11
13,4,67,4
8,8,71,5
10,9,135,7
8,3,75,5
19,5,73,36
10,6,48,2
15,4,47,18
9,7,51,2
11,7,85,7
10,3,71,2
9,3,79,4
9,0,33,2
7,5,34,20
11,6,65,6
10,7,44,8
14,4,54,8
14,6,51,4
12,3,104,12
15,5,80,52
191,22,104,4
8,4,43,10
19,3,29,7
15,6,94,2
11,7,55,8
13,7,104,6
11,8,93,4
11,6,48,3
16,10,79,4
7,4,73,4
43,16,71,2
7,5,64,31
9,5,39,9
18,3,346,2
9,6,60,2
10,2,78,2
11,8,197,13
18,5,112,77
13,2,60,5
9,3,57,4
13,8,88,7
8,5,48,12
11,6,69,5
13,7,41,5
9,3,26,27
8,5,53,3
20,4,null,null
10,6,63,6
12,7,56,5
12,3,42,4
8,5,64,3
10,8,50,3
14,5,40,11
8,6,58,16
12,5,59,5
14,6,68,5
14,4,81,2
15,2,82,5
8,6,98,4
10,7,78,4
10,11,143,3
10,4,47,4
8,4,43,17
18,5,104,7
11,5,65,10
8,6,54,26
13,5,68,4
8,6,83,8
10,6,71,3
13,6,51,4
13,7,62,9
11,2,73,39
19,5,57,2
15,0,63,3
9,7,134,73
19,5,111,7
8,6,94,30
10,5,56,3
11,9,25,3
8,7,61,4
10,3,53,12
9,5,54,2
8,7,76,8
7,8,54,3
18,7,37,3
