9,13,471,286
6,1648,708,209
9,29,663,295
7,2339,194,389
12,1421,273,211
7,2399,599,194
6,1488,1192,197
8,22,81,339
132,24,1073,289
193,13784,99,302
7,25,967,196
12,623,701,210
8,35,1080,109
115,7789,203,390
7,4124,1281,118
7,28,1342,110
11,559,1089,294
7,28,549,209
8,4638,1203,204
14,429,298,289
9,24,991,203
9,521,898,291
10,null,null,null
6,13,621,200
446,317,492,208
9,1022,398,207
7,2409,1287,112
7,22,855,200
17,10789,1078,202
13,317,107,216
12,1665,1202,193
6,14,516,207
7,24,121,289
6,18,203,192
14,1115,1168,196
8,21,579,197
11,9,164,202
8,21,117,294
18,32,1203,200
18,24,438,202
7,16,490,185
6,17,505,198
7,19,568,195
7,15090,581,206
11,2499,1151,195
24,1818,979,200
24,1611,206,300
7,22,210,291
7,28,59,481
6,1648,410,289
9,20,987,205
7,28,1046,204
7,14,396,195
18,62,473,196
10,50,451,200
10,22,794,197
7,4124,784,203
208,12385,304,290
8,1121,800,202
8,18,599,207
13,1275,90,203
98,9485,391,207
6,25,427,200
7,1930,891,203
13,1259,137,263
9,1338,996,195
33,13777,285,203
9,18,59,218
6,32,1038,202
8,5580,1081,195
7,21,136,289
9,23,562,197
11,1743,903,195
19,1313,490,203
8,20,611,278
13,20,618,286
10,16,709,288
9,6249,279,215
9,15,349,208
7,108,210,299
8,25,462,195
132,25,865,110
9,5598,194,486
11,24,488,201
6,1081,377,115
9,15,460,196
7,50,593,297
13,20,911,197
8,1059,890,206
10,28,588,199
10,27,1048,109
10,50,951,200
57,18,261,209
195,9081,193,208
7,25,1030,202
7,25,422,206
8,75,1158,213
43,26,202,295
114,4494,887,216
9,4968,1398,119
10,27,639,113
8,23,557,200
12,17,969,204
7,1367,1413,286
7,845,1307,195
12,15696,287,200
7,28,845,114
12,3041,null,null
114,9495,1193,111
7,16,286,302
9,1338,189,302
43,1318,595,193
9,13,257,207
7,23,1131,292
7,23,848,207
5,15,38,476
24,16,986,195
40,1568,501,199
285,11274,805,202
6,21,211,294
7,2798,1505,291
25,31,442,196
14,1045,585,202
6,22,1055,206
43,26,1195,110
6,1071,1004,291
9,14,764,207
7,25,822,202
446,15,1307,198
12,3299,1098,289
8,11,287,198
