8,7,84,3
12,13,151,59
9,0,117,2
10,12,146,4
15,9,120,9
14,7,58,8
83,106,163,3
9,4,61,4
10,9,121,5
12,5,106,6
12,5,140,4
9,112,158,3
21,15,160,9
13,56,158,4
8,10,90,8
53,12,236,15
11,175,75,6
11,6,120,8
9,9,153,8
38,21,103,5
8,2,72,11
11,2,81,3
18,7,104,4
13,8,145,9
11,5,53,4
14,7,64,7
11,4,80,9
32,19,170,7
12,4,41,19
12,6,77,6
63,6,43,10
14,7,139,52
14,7,82,6
11,5,135,42
40,6,58,7
8,0,177,9
8,12,149,5
8,0,122,49
12,3,150,6
10,9,156,3
12,4,121,2
10,6,155,2
9,6,92,2
9,136,216,41
24,2,72,6
10,6,38,17
31,2,63,3
12,15,128,3
20,211,130,6
11,6,85,4
16,8,77,23
8,1,44,5
8,6,44,15
7,3,118,59
20,135,190,4
20,8,89,3
13,9,148,3
11,5,128,11
10,7,60,2
9,6,52,10
14,10,73,19
8,5,172,3
13,2,43,17
10,41,74,5
20,5,113,9
8,4,67,55
10,4,38,21
10,3,44,5
24,1,54,2
11,3,56,7
12,3,82,9
40,5,38,5
13,78,242,4
11,1,185,7
22,5,47,10
13,10,65,3
14,6,40,12
83,191,123,4
13,11,197,7
8,5,136,14
13,0,95,2
132,8,123,6
55,58,163,11
40,17,231,16
10,9,72,4
7,8,90,10
7,3,52,23
9,6,148,4
17,10,138,2
16,3,163,3
14,10,116,8
13,6,113,15
14,7,142,2
10,7,133,2
11,11,103,48
8,8,181,3
8,3,73,6
17,4,84,3
21,10,58,4
9,9,132,4
11,86,77,20
8,3,48,4
55,8,187,4
8,7,60,36
13,10,175,10
8,9,156,8
8,5,46,8
11,3,59,8
10,10,144,3
12,21,20,3
9,10,174,3
12,6,187,3
8,1,68,6
132,6,107,11
10,6,71,4
8,7,57,8
43,172,132,39
13,13,92,4
8,10,63,11
8,7,82,8
10,16,187,8
58,62,225,7
8,12,37,6
10,12,66,4
132,17,143,3
13,10,97,2
