250,331,154,17
10,366,137,51
10,141,162,9
10,440,159,3
18,1813,108,7
692,222,181,5
2100,246,141,25
1773,496,191,3
1773,506,93,8
1792,582,149,2
7,91,124,4
7,367,132,2
1006,0,153,11
6,512,212,14
9,5,75,2
6,403,115,2
927,0,184,4
6,4,103,5
823,326,146,2
7,6,32,12
927,13,55,31
6,49,66,3
10,269,126,3
7,0,22,3
266,532,165,12
2100,434,185,7
10,449,99,3
7,279,128,9
6,652,164,10
12,69,107,2
11,585,180,5
10,228,122,2
1773,328,166,7
266,486,69,2
8,876,147,37
663,207,146,6
10,513,100,7
6,460,184,5
410,291,153,3
9,436,90,3
966,245,97,3
966,0,116,6
1792,525,189,9
6,83,179,10
8,87,194,10
823,674,211,4
1773,146,93,2
10,193,91,3
2100,230,116,4
802,0,71,6
1558,664,162,2
10,47,213,3
8,4,78,2
12,83,117,30
1773,335,185,7
927,0,120,2
9,0,162,10
719,276,169,17
9,566,200,77
266,680,202,9
9,363,190,4
6,618,183,2
410,232,209,3
10,637,87,11
6,146,210,2
10,6,63,6
6,546,276,10
6,322,172,10
823,559,142,6
1558,792,138,2
10,391,175,7
7,72,140,3
2100,122,125,3
12,469,167,4
358,2,83,7
15,816,27,5
9,0,50,6
6,0,53,6
6,727,104,4
266,355,179,14
9,500,87,2
250,255,129,22
692,109,196,10
802,503,203,4
692,319,141,10
8,85,97,8
6,10,58,3
733,1247,154,7
410,79,39,11
5,34,80,2
1792,831,188,4
15,667,174,5
12,575,25,2
802,0,57,8
823,462,206,7
6,532,139,46
10,116,192,6
7,290,176,17
250,430,95,4
733,1115,223,63
2100,329,151,8
10,12,196,3
6,146,279,4
7,424,175,4
1360,161,108,54
966,230,100,71
15,633,177,6
15,1,161,2
11,436,226,2
966,529,76,3
1558,893,129,4
719,301,97,7
7,0,151,4
802,0,41,5
358,489,96,4
8,283,189,5
8,481,118,12
5,0,92,3
10,101,160,2
733,812,144,4
12,174,111,3
8,1226,229,3
6,512,51,8
2100,193,88,3
10,0,51,4
12,656,129,3
16,421,151,48
9,479,103,13
18,2062,201,79
663,768,231,11
8,784,135,2
9,8,99,10
266,550,133,5
12,306,98,2
8,283,178,5
8,1192,215,3
663,738,249,9
927,148,190,6
12,560,193,2
8,559,182,10
802,0,98,5
7,237,291,2
6,549,110,53
6,270,150,5
8,233,195,3
