7,19,100,148
8,1239,486,113
10,46,771,17
9,1898,56,200
202,42,540,108
9,103,895,110
7,2663,119,170
9,2809,577,114
88,1165,748,51
135,94,992,97
83,4949,164,83
15,85,507,96
8,1781,565,96
10,1138,458,106
8,1,885,80
13,146,492,96
9,2103,580,96
10,439,395,98
6,3402,581,29
7,170,997,96
9,118,963,41
10,107,628,91
9,60,179,133
21,1834,85,291
2909,1554,121,144
10,24,932,106
8,0,332,178
47,260,695,68
78,1097,880,98
7,45,620,111
13,110,962,97
11,0,679,78
15,1204,860,107
11,0,302,83
13,388,174,123
135,34,380,91
1186,2103,704,100
9,76,191,124
13,110,602,71
8,6,288,188
21,1731,771,114
9,129,1093,101
8,1248,586,83
7,70,978,92
12,45,237,175
7,1019,124,105
15,108,199,102
7,1537,281,98
10,21,427,79
235,0,71,84
10,237,629,107
116,2866,958,102
7,0,1128,98
8,2007,930,86
10,1077,758,96
15,11,587,23
12,0,144,113
17,1102,330,128
104,4316,1061,106
8,20,814,97
13,3851,637,102
83,4949,591,84
8,1066,665,115
14,892,224,79
7,279,699,28
7,70,1305,90
9,76,997,104
8,1037,954,105
8,887,786,112
9,3079,888,81
21,1024,829,99
6,3043,934,86
10,826,274,87
8,228,427,109
8,187,715,105
13,503,809,104
9,174,592,43
8,1595,187,96
14,922,1085,88
8,65,830,88
7,2632,336,91
8,998,776,99
9,2961,954,122
14,914,901,128
14,608,892,92
8,17,29,2
235,57,576,90
10,1090,586,104
9,0,978,26
9,1572,602,74
8,53,280,141
8,1266,787,91
10,56,687,52
55,832,626,56
8,1030,301,93
16,103,397,52
19,1304,524,98
7,2511,581,39
8,51,1080,87
8,1142,573,104
8,2429,360,84
8,392,735,110
7,1,721,73
15,106,362,73
24,1037,371,105
10,1197,64,169
8,1048,263,99
47,716,647,91
8,1797,621,103
12,123,1202,82
8,42,921,156
10,230,980,97
7,1011,658,27
7,0,905,88
10,6,50,63
8,0,28,26
8,13,433,111
1430,2603,37,148
10,7,675,98
47,46,421,99
8,1307,192,204
19,863,459,25
8,0,15,6
10,13,296,108
16,1004,588,36
15,30,1013,83
8,52,614,152
10,107,1075,97
7,1697,404,98
19,3237,430,57
235,472,568,91
7,66,992,100
498,1905,689,88
2909,1525,508,93
15,903,487,104
179,1429,183,102
8,56,780,102
7,0,603,97
2909,1073,285,177
498,0,508,168
8,0,631,47
9,1197,501,16
135,1210,681,102
9,6365,1005,97
91,732,423,93
7,122,709,87
10,407,510,103
8,1280,517,121
7,162,414,110
9,5562,261,31
179,1321,276,43
10,4156,195,96
8,19,799,88
10,134,786,75
8,54,690,86
7,0,957,64
30,1151,337,173
9,99,361,98
10,4481,543,82
1443,6790,1179,116
12,3703,296,21
235,0,571,111
15,98,735,141
10,107,999,77
9,55,835,102
8,1179,34,263
8,1469,869,93
10,0,376,57
7,1207,121,87
9,1033,889,90
null,null,500,27
8,0,309,93
7,61,1152,101
47,22,437,100
8,112,527,76
7,1019,794,17
8,0,145,35
8,2631,79,54
116,2519,675,21
9,6394,565,92
202,528,767,32
134,1163,180,96
8,1779,660,17
35,1846,710,94
8,62,1046,107
9,18,698,81
11,958,517,90
498,0,381,107
1429,3632,107,149
9,52,921,118
55,798,254,50
19,713,224,186
88,1736,86,184
6,2617,362,24
9,3079,675,87
7,0,582,67
42,52,581,104
73,4609,709,120
10,3946,844,95
30,1071,1028,71
66,238,819,89
55,798,772,95
16,46,761,79
13,2980,701,75
13,3801,410,92
13,1090,104,78
10,256,173,95
13,0,425,76
8,28,770,78
7,2142,40,267
10,1447,885,85
8,1280,643,144
1443,6827,641,87
8,142,637,112
83,4091,604,99
55,799,779,92
12,4310,844,98
9,6,635,126
19,717,858,86
116,2867,386,170
19,1007,664,107
10,152,924,81
179,1318,791,89
13,650,517,75
9,3038,556,100
19,912,605,73
9,1338,471,88
73,5307,376,94
8,234,303,87
11,0,1075,81
7,126,715,78
8,204,618,84
9,1377,333,27
235,0,954,92
8,15,917,78
9,5324,851,110
12,2334,356,96
8,0,1002,120
8,153,1110,75
9,99,667,87
8,1112,573,93
7,0,1782,152
9,5551,364,87
1186,1836,691,105
9,26,180,264
13,45,591,90
8,1153,782,97
47,10,91,283
8,52,400,73
8,0,521,89
9,155,1095,114
203,2011,72,84
7,11,842,125
13,4212,955,92
8,42,1070,88
55,737,736,61
16,1275,382,94
8,0,53,170
8,25,224,116
8,1142,274,121
8,155,616,76
13,1210,568,18
22,5375,579,85
8,0,536,50
10,1048,54,243
9,68,769,23
8,0,142,6
17,2158,479,131
8,107,156,76
8,162,1130,110
9,699,267,83
8,383,184,105
12,122,395,21
27,1258,990,85
135,1210,704,102
11,6,778,102
19,1126,676,82
7,0,1004,97
9,1217,119,54
8,0,658,103
10,845,563,102
8,1011,297,96
9,2457,894,74
17,0,856,95
8,22,19,4
7,45,307,80
27,1253,395,82
277,1747,323,50
30,2129,263,210
8,19,439,215
8,932,698,19
10,110,209,106
9,906,534,76
10,121,793,110
27,2030,659,59
9,398,666,110
277,2359,696,79
16,0,107,194
8,48,888,89
7,165,907,89
8,64,207,20
73,4646,867,99
104,3525,414,91
8,15,436,161
13,0,1015,73
9,116,691,20
13,1003,682,95
78,27,387,70
203,933,698,89
8,39,477,137
2402,227,507,95
103,5205,400,94
78,23,753,39
8,1141,190,98
210,3514,800,183
13,58,488,176
498,1282,543,109
7,1154,77,96
498,0,197,178
8,1921,379,114
11,993,797,45
10,4512,92,95
2402,0,138,88
498,0,951,112
9,3485,483,106
